time,id,y,x
9,10,1.71716330651371,-0.537298482318206
9,11,2.8187531941356,0.381737977714859
9,12,1.94059266036212,0.954145723627273
9,13,5.06806175405275,1.10694344734067
9,14,6.91475383651619,1.11833922973645
9,15,0.00894059615564601,-0.798016197008636
9,16,1.533718002863,-0.206192132954774
9,17,-0.251819648271893,-0.105994455464082
9,18,1.66877107890618,-0.683886724594923
9,19,0.9375062103522,-0.63302164470207
9,20,6.57005991384363,-0.260283278225719
9,21,3.34354816265118,-0.685004832882316
9,22,-0.82792087690721,-0.903520739477417
9,23,-0.530602327035741,-1.09137594305021
9,24,-1.15553799974898,-0.987104083701971
9,25,-3.26010504549656,-1.90111940643071
10,1,4.11916533421357,2.26867608431736
10,2,4.99600225079983,1.3767353448735
10,3,4.96741254632216,2.21658912616422
10,4,3.90611257914577,0.398652626292188
10,5,-0.474943024060918,0.688749292511312
10,6,-1.60654962362167,-0.140892834013924
10,7,3.55157339494581,0.17720083231907
10,8,-3.91088010749569,-1.54127209039187
10,9,-0.0158346385612122,-1.01223637788549
10,10,-0.717877850817486,-0.958638840862088
10,11,2.6358164294295,-0.850500941095406
10,12,3.09996126804747,0.461877434355996
10,13,2.56425055314809,-0.356757338059677
10,14,4.34731450691727,0.979086094117206
10,15,0.33797308247161,-0.119336011094034
10,16,0.728110182379345,0.121833598529684
10,17,-1.30709973353049,-0.22997685270018
10,18,0.0534306276957675,-0.499397321236846
10,19,1.46022506903271,0.984482920397775
10,20,3.40606395787795,-0.257535085963018
10,21,1.78425593847097,-0.832592439503388
10,22,-2.93897208391543,-1.55529756382461
10,23,-3.37455735899485,-1.10634290985672
10,24,-3.03492276217549,-0.927475939176097
10,25,-2.44626000736441,-1.15604193644203
11,1,3.14767201575334,-0.205917358350442
11,2,4.0771440353009,-1.16355604939297
11,3,5.58060007853734,0.111496664737235
11,4,2.35497640210821,-0.473796555617386
11,5,-3.03803363389318,-1.55104214024707
11,6,-3.33348787352335,-0.80930795248811
11,7,8.05286700479165,0.536149442834928
11,8,-3.11840068251274,-0.634241219826345
11,9,1.52923526071493,0.15862341205189
11,10,-1.49201372149432,-1.2896558829686
11,11,0.211989139254509,-0.451990445851813
11,12,0.135505693762775,-0.584110648748846
11,13,5.16172933890415,1.13211762640446
11,14,3.51602762267902,0.597073006501167
11,15,1.73423720663783,0.347260679666719
11,16,2.90988600750489,0.860359665899171
11,17,0.0168455882654918,0.50454297675792
11,18,2.14132811114225,0.835541614872558
11,19,1.88481390419843,0.702793691683172
11,20,5.57947830051581,0.871714907294232
11,21,0.431276288010374,-0.718951653798931
11,22,2.79305580742055,-0.30673368798223
11,23,-4.66573612556303,-1.16927054720889
11,24,-3.51558209264986,-2.13111723681566
11,25,-2.83493555985267,-1.38342531436481
12,1,4.3646615145711,0.9600812944777
12,2,1.46366081092827,-0.637292683785665
12,3,5.24936146874064,0.487693464510279
12,4,2.30892191583438,-0.15006503492234
12,5,0.71594124425296,1.62317430072163
12,6,-1.60729979564963,-0.242809407994015
12,7,5.17590448732237,0.945385307972141
12,8,-1.42502126696873,-0.0169011650838006
12,9,-0.233283865903052,-1.63975167549211
12,10,-2.58992783322368,-1.38556977641524
12,11,-2.61790513122793,-1.7385846366487
12,12,-3.73408650833732,-1.96672441000719
12,13,3.46600237832524,-0.986545145652671
12,14,-1.35974765641702,-2.45599564365762
12,15,-1.02263773270783,-1.38382953667302
12,16,0.249630901136313,-0.826938307589859
12,17,0.455591903400054,-0.867252370559208
12,18,1.69691342849805,-0.854504605663256
12,19,1.65660604469737,0.174188687104684
12,20,5.71300635726744,-0.638462516178806
12,21,2.11332753593075,0.336633001944058
12,22,2.84480940600368,1.32783178665215
12,23,0.445931285375492,-0.0154556730322017
12,24,1.08879472273477,0.297267287228867
12,25,-2.15761884909286,-0.0301643860295625
13,1,1.8525303975269,-1.32292447105389
13,2,0.174128379508704,-1.34051155659518
13,3,1.85748088662954,-0.921818428374573
13,4,1.44599914003936,-1.35244473203922
13,5,0.863213924922276,-1.33670622229996
13,6,-3.10701078359167,-1.18339800159307
13,7,1.88681926453462,-0.549587576164459
13,8,-1.20990514818927,-0.198685208500362
13,9,0.615028645120055,0.505258098436601
13,10,1.27391985656737,0.596935565224794
13,11,-1.09794332286056,0.120515648710956
13,12,-6.25773673946995,-1.62012745834744
13,13,2.70767443761891,-0.126517509493294
13,14,0.256891750382204,-0.189871060197231
13,15,-1.48213440988851,0.459319556149103
13,16,-2.16065305339768,-0.570678464216203
13,17,-1.94970264292291,-0.597672708917099
13,18,-0.629043181845858,-0.973992145500612
13,19,0.302182533994936,-0.482274272086312
13,20,3.69893195916705,0.376086735238878
13,21,2.83744332337975,0.0229917399659344
13,22,0.624451266702588,-1.62256901877506
13,23,0.181857674185577,-0.436329584595413
13,24,2.94773403369276,0.0297081435066561
13,25,-0.795327652853128,-0.816202357026681
14,1,0.72330251934866,-0.189441143938066
14,2,1.69244224148261,0.472567548623141
14,3,0.998200547024211,-0.691660940007095
14,4,2.06355047718917,-0.309989930882557
14,5,-1.74904085362459,-0.719741895237047
14,6,-1.06854566443474,1.33483875050624
14,7,2.28391143783274,0.544054374716762
14,8,-3.28586164488335,-1.39475015445761
14,9,1.28337354837112,-0.278859867806382
14,10,2.97088760609758,0.223353997221689
14,11,1.38750576335151,0.508653543469712
14,12,-4.10060645994743,0.0721225238063664
14,13,-1.2153621358649,-1.99428745146988
14,14,1.92208096581086,0.49837181782609
14,15,-1.5566412166457,-1.06347849813403
14,16,0.358357803257967,-0.507545541553299
14,17,1.31196089363551,0.622568580579829
14,18,0.145291844273367,0.177839527658934
14,19,3.46797416544818,0.362243749218766
14,20,4.22413607900105,0.640474861584136
14,21,3.71151774924832,0.587728548512286
14,22,1.47735423357607,-0.243316017449962
14,23,3.27580204662306,0.58623024355444
14,24,3.19949688461636,-0.236747934321805
14,25,4.66048398126002,1.12378996688082
15,1,-1.30502185960398,-1.387820602958
15,2,-0.387336132973117,-0.953207583836241
15,3,1.64221392135738,0.171815876113268
15,4,3.60718548721436,0.707527388274991
15,5,-0.111301535338182,0.0340571253887229
15,6,3.00465216003606,0.866559418162691
15,7,6.95071155555688,2.62952626403899
15,8,2.85859318499856,1.41539863775561
15,9,2.54715038236579,0.317058503525052
15,10,3.72909707531053,1.27696320766295
15,11,3.72907137342696,-0.985639843275276
15,12,-1.53176660468473,-0.0547544840887962
15,13,4.12937439019344,0.772294353138672
15,14,1.43725990050168,-0.162171685981642
15,15,-0.940321512668969,-0.598941321806065
15,16,-0.282163418919148,-0.398973354040801
15,17,0.156118387507668,0.16834785146572
15,18,2.44117505144145,0.186614104458856
15,19,3.48627619210809,1.19473332613625
15,20,5.22617053557813,-0.0322509624522935
15,21,6.14516540765494,1.9626162235846
15,22,0.636732697762488,-0.0292057329491024
15,23,3.8486709440397,-0.204810670390202
15,24,1.11455471545271,-1.35452634538807
15,25,2.70681881663636,-0.853209113682371
16,1,0.668907988926467,0.253912054517506
16,2,2.51536672983291,0.948353524762295
16,3,1.15414703286042,-0.727012174536683
16,4,2.97010973791393,0.0217149861303852
16,5,0.898533679098299,-0.187893779627269
16,6,-0.401212709168561,-1.22963009218961
16,7,3.04637178091491,-1.27153261610102
16,8,-2.88824080058188,-2.43997628774166
16,9,-0.713917200943233,-2.30338376257565
16,10,-0.22829702284938,-1.15143342396743
16,11,0.877686807746778,-0.348954403116338
16,12,-1.95861459048696,-0.59764111755684
16,13,4.17977272242161,-0.0376204920422184
16,14,1.834226902874,0.00382559408193785
16,15,-0.271603578423271,-0.206167321741261
16,16,3.56127382085098,-0.207901030370006
16,17,0.36680911370021,1.03528101055832
16,18,-0.15477208469144,-1.04834101051781
16,19,-0.568108055934943,-0.52095837246174
16,20,1.65117696714739,-1.61328566632782
16,21,3.41394330474504,-0.346560557576511
16,22,2.45327265478852,-0.531214267313174
16,23,3.17604072681438,0.0509346348025072
16,24,2.49893483982574,0.109312974643387
16,25,2.94429317371582,0.372882328887974
17,1,1.03508102995212,0.41601000375261
17,2,1.45467986572044,-0.00278844488971437
17,3,2.35735498958965,-0.0992358363522035
17,4,2.25173921143849,-0.203769797345786
17,5,1.22761277255109,0.636001055289487
17,6,-0.161676128003839,0.115488314867812
17,7,4.97805157938646,1.94448363518423
17,8,1.40450027362745,1.64416129947467
17,9,1.16964810261838,1.03929453589781
17,10,0.437888107503004,0.0902413700624838
17,11,2.55493395812726,-0.133918919782814
17,12,-3.6024747144636,-1.91664739127009
17,13,1.05337928859454,-0.705448674622224
17,14,0.133604531527601,-1.8672538478379
17,15,0.884111204053965,0.850784103874631
17,16,1.5282925137171,0.593372562046715
17,17,0.34298215673207,0.559098443789379
17,18,3.6333698531983,-0.077874753183489
17,19,-0.327811689995003,-0.115809780589895
17,20,1.33808877424426,-0.133359378539084
17,21,2.56028948171824,-0.00894598317802823
17,22,1.51991848431828,-0.195514413116012
17,23,5.12590697453362,0.462848294502752
17,24,1.72580477515549,0.388121366424014
17,25,3.94274790182102,0.419278892635288
18,1,0.528769855392578,-0.525551955082533
18,2,1.22958105952673,-0.518788910345749
18,3,4.52691925985507,0.336250927488302
18,4,1.94074853355966,-0.827476573450562
18,5,-0.0490126057708426,-0.3718231810918
18,6,-1.80355795286958,-1.18071901770421
18,7,3.53437894964887,-0.167293838012565
18,8,0.631956421300379,-0.357724645939609
18,9,5.48204478310444,0.886917745755913
18,10,0.0444209323904596,-0.834301051535843
18,11,5.26073270208355,1.1170447637254
18,12,-1.23654944423508,1.35713305869334
18,13,6.46311691944956,1.80520519967032
18,14,2.69972175524607,1.06687129733281
18,15,1.23380800374277,0.423435609162783
18,16,1.10531454590636,-0.142215665794525
18,17,0.163746004933248,-0.493661691339593
18,18,2.67749487514215,0.836770645346033
18,19,2.17717789169312,1.04422456342723
18,20,1.24738879927744,-1.13268697457044
18,21,2.45267920821683,0.180731515769802
18,22,1.99127735330777,1.17700450459642
18,23,0.268371347577792,-1.83144451960843
18,24,2.93930416944576,0.301254466767319
18,25,2.35156468301244,-0.683246563481023
19,1,2.14320710613966,-0.857456334596387
19,2,-1.63836642310665,-1.42694284220024
19,3,1.44921735152938,-0.917606611645424
19,4,0.326616951681452,-0.671772167960342
19,5,-2.72136346807976,-1.26021964155432
19,6,-2.9084677213839,0.0658478280453544
19,7,2.73888929468027,-1.43771870849445
19,8,-0.993114179004841,-0.333230779931011
19,9,2.22523631941098,0.19455687453319
19,10,3.43419506391522,-0.302729530865161
19,11,4.70448722916954,0.0883776940634109
19,12,3.67010398099379,-0.355678563157403
19,13,5.84862124445057,0.870650463549791
19,14,3.21769510639231,0.306865192658944
19,15,3.06553302056527,0.235105861833678
19,16,1.2052616462315,0.172198137277788
19,17,1.09125272037085,0.244503638380306
19,18,4.80263764326741,1.99989006109357
19,19,5.8732476538401,1.40761661430079
19,20,5.07223756091109,1.30983049095852
19,21,3.73532156489738,0.0200408011008511
19,22,4.15481277372295,1.89634906120257
19,23,3.04230921059353,0.641490460896071
19,24,4.1314176196829,1.10369512768275
19,25,0.268299327931821,-0.823378737709843
20,1,0.629238769519731,-0.307855490458664
20,2,1.51693117041922,1.14547543929265
20,3,1.4099605824539,0.0263997659472791
20,4,2.07102155809966,0.553903612437463
20,5,-1.38013195276539,0.298164479485764
20,6,-0.615662240188532,-0.0404713496902987
20,7,1.80085723152624,0.217427930191798
20,8,-2.00252273364654,-1.10070534190558
20,9,4.80799346731705,0.861010433353318
20,10,2.94096526362226,1.00532315978145
20,11,3.84137674058331,0.516572839330635
20,12,2.04574008093368,-0.757145330881671
20,13,0.968137304946551,-1.14752364737369
20,14,4.63247779437323,1.49049309954251
20,15,0.301324038993405,-0.970251276101772
20,16,2.53166054417547,0.598763869620686
20,17,1.68679691185123,0.551862957223863
20,18,5.65684332260921,0.288081833025082
20,19,3.14375462460973,0.386095349044925
20,20,7.50879891895393,1.20589370332687
20,21,6.42745023547039,1.80007079121444
20,22,2.23498312636841,0.279686511243378
20,23,5.57529475742215,0.416263161290394
20,24,4.41442293913935,1.73718513114069
20,25,6.55111993798089,1.18120575348579
21,1,0.526523993458729,-1.04612393499748
21,2,2.38829194547653,-0.329599280308399
21,3,3.52009481720291,-0.417599133309058
21,4,3.76619653268065,-0.170816182582783
21,5,0.666738799162839,0.480796279700942
21,6,1.98854038879274,1.47866137539408
21,7,3.09893236386699,-0.0233644460769727
21,8,3.05593241305927,1.04242103196646
21,9,3.54724576533387,0.443671463732314
21,10,4.08081218378121,1.9281865162211
21,11,5.52730685918574,0.857137229275957
21,12,0.633699934866703,-0.243485739382003
21,13,3.82245207390105,0.157980689999679
21,14,3.88650872654312,0.415647650747226
21,15,2.97717681709395,0.738440742472646
21,16,0.209204888964189,-1.45284659715537
21,17,-0.652060767201447,-1.11896510078251
21,18,-0.0556853493814251,-1.06888324779727
21,19,-2.71345681767883,-1.63669659214456
21,20,6.33302947731403,-0.0182866504740798
21,21,5.39727766908383,0.0742252841453373
21,22,1.40046294139335,0.0959594324874499
21,23,4.38454742516156,0.0563074091634605
21,24,2.20641561710679,-0.435769135738832
21,25,2.36113826995699,-1.55743904552319
22,1,0.641767428673553,-0.45109355742734
22,2,0.170754939362993,-0.356979982078477
22,3,-0.149808378872232,-2.2190798459828
22,4,2.06961026101474,-0.870716211476457
22,5,-0.624800153216988,-0.907350131438256
22,6,0.324271603449375,0.169924408256242
22,7,-0.0753902555099572,-1.70537951538904
22,8,-2.64597149771908,-1.51051795194752
22,9,0.3928353691326,-1.11765679068934
22,10,-0.759387108050322,-1.95492381917181
22,11,4.76531451057545,-0.202629287113932
22,12,0.611343014089504,0.601299680505776
22,13,4.2424370439566,0.268234466764416
22,14,3.71922254809645,0.375876346370266
22,15,1.96226706403951,-0.0210621520688746
22,16,-2.2296059693638,-1.67134701644255
22,17,-2.28153367982134,-1.70900152755763
22,18,-1.5967814264118,-0.85943895828858
22,19,0.333367876565655,-0.551856042340653
22,20,5.41643284207868,-1.96685360727592
22,21,5.00134639730242,0.690449840350247
22,22,1.75053937460452,0.451757829509324
22,23,6.53821700242866,1.88898977748794
22,24,0.0159186782790982,-1.33378966101242
22,25,0.579619510525933,-0.819370630744075
23,1,-1.57547883608886,-0.599643661168861
23,2,-2.17262463116535,-1.35520578752986
23,3,-0.796464088738867,-0.101963148388246
23,4,-1.53021554418635,-1.75709387143854
23,5,-1.50734802990397,-0.387786774141628
23,6,0.919960448647634,0.233535244574895
23,7,-1.92821237114944,-1.20897830412372
23,8,-2.2264138889568,-0.0252759023505972
23,9,0.434746349579812,-0.392282077233899
23,10,1.87428259041428,0.487663082270189
23,11,3.45116955051088,0.54427545367777
23,12,2.44273355828197,0.952996819443764
23,13,8.90863754887324,0.708250263822991
23,14,9.44552210956531,2.70021137870446
23,15,2.29365097553395,0.483840419881224
23,16,-2.1879205069721,-1.1799588787371
23,17,-2.86748040347394,-0.0241475672487636
23,18,-1.76008661716643,-0.947783299485048
23,19,-2.49103169738589,-1.01107769975232
23,20,1.25996039088658,-0.757496889208343
23,21,2.14285471921118,-1.0734389784152
23,22,1.6044644105417,0.0742554427158029
23,23,3.07221116661822,-0.555822814407157
23,24,-0.282994148002492,-0.743915303996138
23,25,1.21932243724909,0.0490712867003654
24,1,-2.4729858311199,-0.85395981592603
24,2,-0.54901333131888,-0.169487299854214
24,3,-1.22374470904596,-0.951556915161246
24,4,0.941367568531569,0.454644314981638
24,5,-1.44821341531619,0.231695374216509
24,6,0.142996306523743,0.0861098866615423
24,7,1.3335098189439,0.86786832975973
24,8,-1.58802457963107,-0.0921658013822271
24,9,0.306503111916828,-0.656776365627843
24,10,-1.00917177579515,-1.46792004008455
24,11,1.30898461693603,-0.540624186657226
24,12,0.668718506998232,-1.43906330790665
24,13,4.08619897188605,-0.179720048513331
24,14,0.963116460431385,-1.89878462447819
24,15,1.68385290861235,0.360918437823389
24,16,1.68054846519375,0.837233421813898
24,17,-1.44732860832249,0.439534519608106
24,18,0.631632183267139,0.647290566337647
24,19,-1.31369323289484,-0.331723898874475
24,20,-1.29713153273474,-1.57195879451338
24,21,-1.69817671777878,-1.84178406409348
24,22,-0.373252168511192,-0.729977348159162
24,23,1.27593198347941,-0.302119413468264
24,24,0.736290678156103,-0.534871830493036
24,25,0.928302765562993,-0.472627872357563
25,1,-1.94093044018053,-1.04189794205286
25,2,2.18507793669283,1.16749807444454
25,3,-0.341793787613822,-0.411603467621136
25,4,3.88580445042698,0.683473111280751
25,5,-1.58417526658439,-0.336278190370913
25,6,-0.0907909420884109,0.315873009636167
25,7,2.99958962585614,-0.716993289364586
25,8,4.89206492803575,1.28232969732347
25,9,3.46340363986934,2.37569308958567
25,10,0.802342396172386,0.145108109764719
25,11,0.139462863232876,-0.867447209163871
25,12,-1.47142499360568,-0.168400328323443
25,13,2.88119883840089,-0.655321916291137
25,14,2.32382810658141,0.657612918752616
25,15,3.03810937839039,0.864991467161919
25,16,1.25013435783938,0.0873581774150929
25,17,1.7588721972998,1.26268204984659
25,18,0.188580420250682,-0.580209596084805
25,19,-1.43342969147139,-0.383062696304382
25,20,0.878151701583243,0.996531878310594
25,21,-1.6756272044207,-1.24261639044866
25,22,-1.29587364550093,-0.519815666943299
25,23,2.72378258633667,0.204998018212562
25,24,1.15515184674027,-0.633883087212322
25,25,4.45882146476258,0.474932675507754
26,1,2.11157296619763,0.810256957634272
26,2,6.6959398097431,1.90521964899723
26,3,2.40050610483293,0.564417742340979
26,4,4.81951807718774,0.846710625888135
26,5,-1.27833443502297,-0.0121965533597046
26,6,0.00860425468225825,-0.312393060832525
26,7,3.16749447619867,-0.585151300371118
26,8,3.01226558979262,0.601224276997109
26,9,2.72853296603753,0.708167470049181
26,10,1.87697307038348,0.199003741647756
26,11,0.44725163959693,-0.606402879078898
26,12,-1.01488230445026,-0.13887969153091
26,13,2.55414550881526,0.0294141305594799
26,14,2.67436285043851,0.158014324259283
26,15,1.46086186538413,0.627486809757062
26,16,-0.400709713010208,-1.53758452719994
26,17,-0.170408698631673,-0.315375013290693
26,18,-0.600803937643858,-0.623203105878641
26,19,-1.41025673586694,-0.399860993850011
26,20,1.50324637509303,-0.710455047824119
26,21,2.4042580474369,1.07873294375555
26,22,0.818254325209346,0.238723893606325
26,23,7.2482068970651,1.0728304322919
26,24,1.17255600667979,0.0261722036044597
26,25,4.57921019549576,-0.202638431247993
27,1,1.94300302613387,-0.656788213733887
27,2,2.18666390330468,-0.589398946177566
27,3,2.42341875297437,-1.60062173893854
27,4,2.83686872214531,-0.932425593717088
27,5,-1.87049805275897,-1.04373274802078
27,6,3.9516281464782,1.59391152085116
27,7,2.01393432523669,-0.334483327579995
27,8,3.08616786838825,1.32569954792673
27,9,0.614581268676875,-1.07557980021248
27,10,3.25541857616116,1.99551500253393
27,11,-0.301357915062739,-0.772111590740546
27,12,0.0266168041835976,0.62544720119779
27,13,2.78839871471099,0.00471487379531496
27,14,2.57436450629613,-1.0262254192343
27,15,-0.00389646657058426,-0.0795436465917333
27,16,-1.18783798135475,0.177011403096036
27,17,-2.20561417971899,-1.6605279312032
27,18,-1.1423465676313,-0.691831757839468
27,19,-1.30298066987104,-0.942544059453736
27,20,5.24765025473688,0.436835193785334
